index,RSI_60_40,PIPS_sum,loss,profit,total_count,Profit_Percent
429,"36,32,72,76,68",45.91333333,0,1,1,100
430,"76,76,76,84,76",45.83166667,0,2,2,100
431,"44,52,60,64,60",45.81333333,1,5,6,83
433,"44,44,52,52,80",45.32142857,0,1,1,100
438,"36,32,28,28,36",45.095,0,2,2,100
440,"48,52,52,68,64",45.05333333,0,4,4,100
441,"56,84,88,84,80",44.88833333,0,1,1,100
442,"56,64,64,72,72",44.82666667,1,3,4,75
443,"64,84,84,88,72",44.755,0,1,1,100
444,"40,40,32,24,28",44.69833333,0,1,1,100
445,"44,44,64,72,68",44.57166667,0,1,1,100
446,"36,44,20,16,24",44.54333333,0,1,1,100
448,"60,60,72,80,68",44.40833333,0,2,2,100
449,"64,68,80,84,72",44.345,0,2,2,100
450,"72,68,68,72,68",44.31833333,1,3,4,75
452,"32,36,32,20,24",44.29666667,0,1,1,100
454,"64,64,64,20,24",44.25,0,1,1,100
455,"44,28,32,28,28",44.23833333,0,3,3,100
456,"20,24,24,24,28",44.21,0,1,1,100
457,"80,80,80,88,80",44.205,0,1,1,100
458,"72,68,76,76,68",44.035,0,2,2,100
459,"24,20,16,20,20",43.9552381,1,3,4,75
461,"60,76,72,76,76",43.795,0,1,1,100
462,"64,80,84,84,80",43.765,0,1,1,100
463,"80,80,80,84,84",43.735,0,2,2,100
464,"20,12,8,24,28",43.72166667,0,1,1,100
465,"72,64,72,76,68",43.66666667,0,2,2,100
466,"52,56,64,72,72",43.585,0,3,3,100
467,"60,64,76,76,68",43.49833333,0,3,3,100
468,"32,40,24,20,20",43.47833333,0,1,1,100
469,"60,60,72,76,68",43.465,0,3,3,100
471,"64,56,52,24,32",43.38,0,1,1,100
473,"44,32,28,24,24",43.35666667,0,1,1,100
474,"64,64,32,28,32",43.29,0,1,1,100
477,"56,52,72,76,72",43.2,0,1,1,100
478,"52,48,36,40,40",43.15333333,0,2,2,100
479,"64,68,80,84,80",43.04166667,0,2,2,100
480,"48,44,60,72,68",42.97666667,0,1,1,100
482,"48,56,56,76,76",42.87333333,0,1,1,100
483,"60,52,68,72,72",42.83,0,1,1,100
485,"24,20,16,20,28",42.73,0,1,1,100
489,"36,36,44,24,28",42.56,0,1,1,100
491,"56,60,56,72,68",42.50666667,0,1,1,100
492,"56,52,64,68,68",42.485,0,4,4,100
495,"16,16,16,16,16",42.31428571,0,1,1,100
496,"28,16,16,24,28",42.26833333,0,1,1,100
497,"48,36,32,24,28",42.24333333,0,2,2,100
499,"52,56,68,64,60",42.19666667,0,2,2,100
500,"52,56,56,76,76",42.19166667,0,1,1,100
503,"48,44,36,24,24",41.82666667,0,1,1,100
504,"60,76,84,84,76",41.79166667,0,1,1,100
505,"60,56,48,40,40",41.71166667,0,2,2,100
507,"76,68,68,76,72",41.46333333,0,2,2,100
508,"32,36,36,24,28",41.41,0,1,1,100
510,"52,64,72,68,64",41.34,1,3,4,75
512,"48,48,56,56,88",41.10714286,0,1,1,100
513,"52,52,64,60,60",41.06571429,1,4,5,80
514,"56,56,52,68,68",41.01,0,1,1,100
515,"52,24,32,28,32",40.98666667,0,1,1,100
516,"72,76,80,84,72",40.94666667,0,2,2,100
517,"48,52,60,56,56",40.87666667,0,2,2,100
519,"32,36,24,20,24",40.72,0,1,1,100
520,"80,80,80,88,84",40.61833333,0,1,1,100
521,"20,16,24,20,24",40.60833333,0,1,1,100
524,"48,80,84,72,68",40.51833333,0,1,1,100
528,"36,76,72,76,72",40.41833333,0,1,1,100
532,"60,56,68,72,72",40.075,0,2,2,100
534,"28,16,28,24,28",39.905,0,1,1,100
535,"48,52,72,80,68",39.735,0,1,1,100
540,"64,64,64,64,20",39.55714286,0,1,1,100
541,"56,48,40,24,28",39.28666667,0,1,1,100
543,"48,68,72,76,68",39.225,0,1,1,100
545,"24,20,20,24,24",39.15333333,0,1,1,100
547,"48,40,28,24,28",39.08166667,0,1,1,100
548,"68,72,64,68,64",39.07666667,0,3,3,100
549,"36,40,56,72,68",38.94166667,0,1,1,100
553,"32,28,16,24,32",38.72333333,0,1,1,100
554,"48,52,52,64,64",38.72047619,1,4,5,80
555,"24,20,16,24,28",38.69833333,0,1,1,100
556,"48,48,52,84,76",38.695,0,1,1,100
557,"52,56,72,80,76",38.62,0,1,1,100
560,"28,32,28,16,16",38.575,0,1,1,100
561,"20,16,20,16,20",38.56666667,0,1,1,100
562,"48,56,56,88,88",38.43571429,0,1,1,100
565,"40,32,32,24,24",38.38833333,0,2,2,100
566,"80,80,76,80,76",38.28666667,0,1,1,100
567,"52,56,60,72,68",38.25666667,0,1,1,100
568,"64,72,76,92,76",38.20666667,0,1,1,100
570,"88,88,92,92,88",38.10714286,0,1,1,100
571,"40,24,20,24,32",38.1,0,1,1,100
572,"60,68,64,72,64",38.025,0,2,2,100
573,"40,24,20,20,24",38.00833333,0,1,1,100
575,"84,84,88,80,76",37.82833333,0,1,1,100
577,"36,36,40,28,36",37.79166667,0,2,2,100
578,"24,24,16,16,20",37.74333333,0,1,1,100
579,"48,60,64,68,60",37.68,1,4,5,80
581,"68,72,72,84,72",37.62666667,0,1,1,100
583,"48,24,12,12,24",37.40666667,0,1,1,100
587,"64,76,80,76,72",37.22666667,0,2,2,100
588,"76,80,84,76,72",37.19166667,0,1,1,100
590,"80,76,84,84,84",37.04166667,0,1,1,100
591,"48,48,52,68,68",36.98,0,2,2,100
592,"20,20,24,20,24",36.96333333,0,1,1,100
595,"40,52,72,76,72",36.85666667,0,1,1,100
596,"36,56,64,68,64",36.80333333,0,1,1,100
597,"56,48,56,68,64",36.705,0,2,2,100
599,"76,64,64,72,72",36.69333333,0,1,1,100
600,"56,56,88,88,84",36.65714286,0,1,1,100
602,"56,56,52,28,28",36.64833333,0,1,1,100
605,"52,36,36,36,40",36.44666667,0,1,1,100
608,"60,56,64,72,72",36.23333333,0,2,2,100
611,"72,76,80,76,72",36.18833333,0,2,2,100
613,"32,32,20,16,20",35.995,0,1,1,100
614,"48,44,44,28,40",35.97666667,0,2,2,100
616,"64,40,40,36,36",35.91,0,1,1,100
621,"68,80,84,84,84",35.68333333,0,1,1,100
622,"40,36,40,72,72",35.67833333,0,1,1,100
623,"48,44,56,48,72",35.65833333,0,1,1,100
626,"24,16,16,16,20",35.52833333,0,1,1,100
627,"44,40,32,24,32",35.45166667,0,2,2,100
628,"64,20,20,20,32",35.435,0,1,1,100
630,"24,32,28,20,32",35.18333333,0,1,1,100
631,"52,40,36,36,36",35.1497619,1,4,5,80
632,"60,64,48,40,40",35.12166667,0,2,2,100
636,"48,44,44,28,32",35.03833333,0,1,1,100
637,"52,72,80,68,68",35.03666667,0,1,1,100
638,"68,68,72,84,76",34.99333333,0,1,1,100
639,"52,24,24,20,28",34.87166667,0,1,1,100
640,"52,52,36,24,32",34.84333333,0,1,1,100
641,"76,76,76,84,72",34.80333333,0,1,1,100
642,"48,24,16,16,28",34.765,0,1,1,100
643,"76,76,80,88,80",34.69833333,0,1,1,100
646,"56,48,40,80,68",34.675,0,1,1,100
648,"68,80,80,84,72",34.62666667,0,1,1,100
649,"60,76,72,72,72",34.615,0,1,1,100
650,"56,64,76,80,68",34.61333333,0,1,1,100
651,"20,36,32,28,36",34.58,0,1,1,100
653,"40,44,32,24,28",34.53333333,0,1,1,100
655,"24,36,32,28,32",34.48166667,0,1,1,100
658,"24,32,36,24,28",34.42166667,0,1,1,100
659,"36,36,36,76,72",34.405,0,1,1,100
660,"52,48,36,32,32",34.39166667,1,3,4,75
661,"44,40,28,20,24",34.37333333,0,1,1,100
663,"56,60,64,76,68",34.255,1,3,4,75
665,"28,28,28,20,24",34.22857143,1,3,4,75
666,"48,40,24,28,28",34.21666667,0,1,1,100
668,"80,84,84,84,76",33.95666667,0,1,1,100
671,"84,76,80,80,80",33.915,0,1,1,100
672,"44,44,40,24,28",33.84333333,0,1,1,100
673,"84,80,72,76,76",33.82666667,0,1,1,100
677,"60,60,76,84,76",33.75166667,0,1,1,100
678,"44,28,32,32,32",33.74,0,1,1,100
679,"52,56,68,76,68",33.61833333,0,1,1,100
682,"28,32,36,24,28",33.44333333,0,1,1,100
685,"88,92,92,92,76",33.38833333,0,1,1,100
687,"48,48,44,32,32",33.34333333,1,3,4,75
688,"44,52,64,68,68",33.33666667,0,1,1,100
689,"48,64,68,72,72",33.295,0,1,1,100
690,"64,60,60,72,72",33.26666667,0,1,1,100
691,"68,60,60,68,68",33.25333333,0,2,2,100
694,"24,32,28,24,24",33.17333333,0,1,1,100
695,"68,72,80,80,68",33.16833333,0,2,2,100
696,"60,56,68,76,68",33.16833333,0,2,2,100
698,"64,68,64,76,68",33.13166667,0,3,3,100
699,"60,56,48,24,28",33.07,0,1,1,100
700,"12,12,16,12,12",33.045,0,1,1,100
702,"52,36,36,32,40",32.94333333,0,1,1,100
703,"40,40,32,24,32",32.93,0,3,3,100
704,"28,24,20,24,24",32.92333333,1,3,4,75
707,"60,52,60,72,72",32.82833333,0,1,1,100
708,"32,20,20,24,24",32.82333333,0,2,2,100
710,"60,64,72,76,64",32.715,0,2,2,100
711,"36,32,20,24,32",32.705,0,1,1,100
712,"28,24,16,24,32",32.67166667,0,1,1,100
714,"60,72,72,72,72",32.65904762,1,3,4,75
716,"36,36,28,20,20",32.60666667,0,1,1,100
719,"44,48,56,76,64",32.465,0,1,1,100
721,"88,68,72,76,72",32.37833333,0,1,1,100
722,"36,36,32,20,24",32.32166667,0,1,1,100
723,"40,20,28,24,32",32.31,0,1,1,100
726,"12,36,32,28,32",32.24166667,0,1,1,100
729,"20,16,28,20,28",32.06,0,1,1,100
730,"52,52,44,44,44",31.96333333,9,4,13,30
732,"68,68,40,32,40",31.83833333,0,1,1,100
734,"40,40,52,76,68",31.75666667,0,1,1,100
735,"52,76,68,72,64",31.68333333,0,1,1,100
736,"76,80,84,88,76",31.63142857,1,3,4,75
737,"48,68,72,80,76",31.62,0,1,1,100
738,"60,56,72,76,76",31.62,0,1,1,100
740,"60,64,68,64,32",31.6,0,1,1,100
741,"40,48,52,60,56",31.59833333,0,2,2,100
743,"52,48,60,68,68",31.56666667,0,1,1,100
745,"56,52,52,24,24",31.51333333,0,1,1,100
746,"64,60,76,80,68",31.51333333,0,1,1,100
749,"68,76,76,84,72",31.40666667,0,1,1,100
750,"56,68,68,76,68",31.315,0,2,2,100
751,"56,60,52,40,40",31.3,0,2,2,100
752,"64,56,44,28,32",31.27333333,0,1,1,100
753,"72,68,72,84,76",31.205,0,1,1,100
754,"52,48,44,40,48",31.175,0,2,2,100
755,"56,48,44,32,32",31.14333333,0,1,1,100
756,"28,28,24,16,20",31.12,0,1,1,100
757,"44,32,24,28,28",31.07666667,0,1,1,100
759,"60,56,28,24,32",30.95166667,0,1,1,100
761,"40,44,32,24,36",30.83,0,1,1,100
762,"48,44,40,72,64",30.81666667,0,1,1,100
763,"40,40,64,72,64",30.795,0,1,1,100
765,"48,40,36,24,28",30.76166667,0,2,2,100
766,"20,20,20,16,24",30.74,0,1,1,100
769,"52,48,48,52,88",30.46428571,0,1,1,100
770,"68,60,68,76,76",30.44,0,1,1,100
772,"44,52,64,72,68",30.21166667,0,1,1,100
773,"60,76,84,76,76",30.18833333,0,1,1,100
774,"64,48,44,40,44",30.15666667,0,1,1,100
775,"64,68,76,68,68",30.13666667,0,1,1,100
776,"48,36,28,28,28",30.10666667,0,1,1,100
777,"60,56,56,72,72",30.04333333,0,1,1,100
780,"56,76,76,76,68",29.90333333,0,1,1,100
781,"44,40,24,28,28",29.90333333,0,1,1,100
782,"60,64,68,80,64",29.9,0,1,1,100
783,"48,64,68,80,76",29.885,0,1,1,100
784,"56,56,40,20,20",29.75714286,0,1,1,100
786,"40,28,36,32,36",29.63166667,0,2,2,100
787,"52,48,28,28,28",29.58833333,0,1,1,100
788,"52,44,44,32,32",29.58833333,0,2,2,100
789,"56,52,52,64,56",29.58166667,0,3,3,100
791,"56,28,24,32,32",29.53,0,1,1,100
792,"76,76,72,80,76",29.49166667,0,1,1,100
793,"28,32,20,20,28",29.47666667,0,1,1,100
796,"32,24,20,24,32",29.42666667,0,1,1,100
797,"24,32,28,24,28",29.42,0,1,1,100
798,"56,56,72,64,64",29.41666667,0,1,1,100
799,"52,24,20,16,24",29.33333333,0,1,1,100
800,"40,36,72,76,68",29.31,0,1,1,100
801,"28,20,16,16,20",29.305,0,1,1,100
803,"60,48,44,36,40",29.295,0,2,2,100
807,"40,28,24,28,36",28.97166667,0,1,1,100
808,"48,44,56,68,64",28.96833333,0,2,2,100
810,"52,56,36,28,28",28.82833333,0,1,1,100
811,"48,56,68,64,64",28.81833333,0,2,2,100
812,"44,44,56,68,68",28.785,0,1,1,100
814,"64,40,40,32,36",28.77333333,0,1,1,100
815,"40,28,24,20,20",28.74666667,0,1,1,100
816,"36,32,40,24,28",28.71833333,0,1,1,100
817,"52,68,72,76,64",28.69666667,0,1,1,100
821,"48,48,68,72,68",28.525,0,1,1,100
823,"44,52,68,76,72",28.41666667,0,1,1,100
825,"28,32,28,24,32",28.39,0,2,2,100
826,"52,40,36,32,40",28.32166667,1,3,4,75
827,"52,56,40,40,40",28.3,0,1,1,100
828,"68,80,76,76,72",28.29166667,0,1,1,100
829,"72,72,68,80,76",28.28833333,0,1,1,100
830,"64,64,76,80,76",28.285,0,1,1,100
832,"68,72,80,72,72",28.25166667,0,2,2,100
833,"48,48,68,68,64",28.24833333,0,2,2,100
834,"56,56,72,80,72",28.22166667,0,1,1,100
835,"28,24,36,24,28",28.215,0,1,1,100
838,"56,48,60,68,64",28.16952381,1,3,4,75
840,"44,52,72,76,72",28.09833333,0,1,1,100
841,"48,48,32,28,28",28.08,0,1,1,100
842,"32,32,44,32,36",28.05166667,0,1,1,100
843,"72,80,80,88,80",28.03333333,0,1,1,100
845,"76,88,88,92,76",28.015,0,1,1,100
846,"48,72,84,84,76",27.97333333,0,1,1,100
848,"56,52,52,64,64",27.945,0,2,2,100
850,"40,36,28,20,20",27.915,0,1,1,100
852,"44,44,64,68,64",27.90333333,0,1,1,100
853,"60,76,76,76,76",27.86833333,0,1,1,100
854,"56,56,76,80,72",27.82333333,0,1,1,100
855,"56,52,48,32,32",27.81333333,0,1,1,100
856,"44,48,32,28,36",27.78,0,1,1,100
860,"44,28,32,28,32",27.68,0,1,1,100
861,"36,44,32,28,36",27.65,0,2,2,100
864,"64,68,60,72,64",27.485,0,1,1,100
865,"28,24,16,20,20",27.43833333,0,1,1,100
866,"32,40,32,28,28",27.4347619,1,3,4,75
867,"60,64,64,84,84",27.43,0,1,1,100
868,"60,60,48,36,40",27.42,0,2,2,100
869,"52,56,64,80,76",27.38333333,0,1,1,100
870,"40,32,20,16,28",27.37833333,0,1,1,100
871,"44,44,56,60,60",27.35833333,1,3,4,75
872,"40,28,20,24,32",27.29833333,0,1,1,100
873,"60,56,40,28,32",27.23166667,0,1,1,100
874,"56,36,28,28,28",27.17833333,0,1,1,100
875,"32,44,36,32,40",27.17666667,0,1,1,100
877,"56,44,48,36,40",27.145,0,1,1,100
878,"68,64,72,80,76",27.12833333,0,1,1,100
879,"52,68,76,72,72",27.04833333,0,1,1,100
881,"40,44,32,32,32",26.98666667,0,2,2,100
882,"36,32,40,28,32",26.965,0,2,2,100
883,"48,36,32,36,40",26.965,0,1,1,100
884,"72,44,36,32,40",26.96,0,1,1,100
885,"68,64,76,80,76",26.95,0,1,1,100
886,"32,40,56,76,60",26.905,0,1,1,100
887,"40,40,44,20,28",26.88,0,1,1,100
888,"44,52,44,44,44",26.855,0,3,3,100
890,"72,84,84,84,84",26.77142857,0,1,1,100
891,"48,44,48,56,24",26.69,0,1,1,100
895,"60,48,48,40,44",26.64666667,0,2,2,100
900,"68,64,60,28,28",26.54166667,0,1,1,100
901,"60,48,40,40,44",26.53,0,2,2,100
903,"36,40,28,24,32",26.50666667,0,1,1,100
906,"36,44,32,24,32",26.44166667,0,1,1,100
907,"72,64,68,72,72",26.39,0,1,1,100
909,"28,24,36,28,32",26.365,0,1,1,100
912,"44,40,36,20,20",26.22166667,0,1,1,100
913,"32,40,32,28,32",26.20833333,0,2,2,100
916,"76,36,40,28,32",26.08,0,1,1,100
917,"36,24,24,24,32",26.05,0,1,1,100
918,"40,44,40,28,32",26.04333333,0,1,1,100
919,"28,24,20,24,32",25.96,0,2,2,100
922,"76,76,76,76,72",25.91,0,2,2,100
923,"36,32,20,20,28",25.90166667,0,1,1,100
924,"44,44,60,64,64",25.89166667,0,2,2,100
928,"60,60,72,72,72",25.72333333,0,1,1,100
932,"36,72,76,68,68",25.65,0,1,1,100
933,"72,80,88,88,76",25.635,0,1,1,100
935,"32,24,16,24,28",25.595,0,1,1,100
936,"28,28,32,20,24",25.58333333,0,1,1,100
937,"76,72,76,76,76",25.52714286,1,3,4,75
941,"60,60,48,40,44",25.44833333,0,2,2,100
942,"60,60,68,80,64",25.415,0,1,1,100
943,"72,60,64,76,68",25.36666667,0,1,1,100
945,"52,40,44,44,44",25.32,0,1,1,100
946,"72,68,64,72,68",25.32,0,2,2,100
947,"44,40,24,24,32",25.265,0,1,1,100
948,"32,32,28,20,32",25.26166667,0,1,1,100
951,"40,44,40,28,28",25.185,0,1,1,100
953,"32,32,32,24,36",25.15833333,0,1,1,100
956,"48,72,72,76,72",25.09833333,0,1,1,100
957,"48,64,76,80,76",25.08166667,0,1,1,100
961,"32,32,28,28,24",24.955,0,1,1,100
962,"72,60,56,68,68",24.95333333,0,1,1,100
964,"40,24,28,24,28",24.945,0,1,1,100
966,"56,60,44,32,36",24.84333333,0,1,1,100
967,"64,68,72,80,72",24.81833333,1,3,4,75
968,"72,80,68,76,68",24.78833333,0,1,1,100
969,"36,28,24,20,20",24.72166667,0,1,1,100
970,"52,40,28,28,28",24.71333333,0,1,1,100
973,"28,28,24,20,32",24.64,0,1,1,100
974,"52,40,32,32,40",24.61666667,0,1,1,100
975,"44,32,24,32,32",24.61166667,0,1,1,100
976,"40,44,48,52,52",24.57666667,0,3,3,100
977,"40,44,60,64,60",24.54,0,2,2,100
978,"68,56,48,48,48",24.48166667,0,1,1,100
979,"16,16,16,12,12",24.47666667,0,1,1,100
981,"28,44,36,24,24",24.425,0,1,1,100
982,"60,52,68,72,68",24.41,0,2,2,100
987,"48,48,64,76,76",24.24666667,0,1,1,100
988,"60,64,72,64,64",24.24666667,0,2,2,100
989,"44,56,80,84,64",24.24,0,1,1,100
990,"56,76,80,72,72",24.22333333,0,1,1,100
993,"64,60,76,76,72",24.045,0,1,1,100
994,"56,44,32,24,28",24.03833333,0,1,1,100
995,"60,56,56,68,60",24.03833333,0,1,1,100
996,"24,28,24,24,28",23.97333333,0,1,1,100
999,"44,52,52,52,52",23.94166667,0,1,1,100
1001,"32,24,32,32,32",23.92333333,0,2,2,100
1002,"76,64,68,76,72",23.92166667,0,1,1,100
1007,"32,28,32,24,32",23.82333333,0,2,2,100
1009,"80,76,80,88,80",23.75333333,0,1,1,100
1010,"40,40,36,24,40",23.73,0,1,1,100
1012,"52,56,64,76,68",23.69,0,1,1,100
1013,"60,64,64,76,64",23.66666667,0,2,2,100
1014,"48,48,36,28,28",23.63,0,1,1,100
1015,"44,48,56,24,28",23.59166667,0,1,1,100
1016,"64,76,76,76,76",23.56666667,0,1,1,100
1018,"48,52,28,28,28",23.53333333,0,1,1,100
1019,"28,32,28,32,36",23.53166667,0,1,1,100
1020,"80,84,88,92,72",23.48166667,0,1,1,100
1021,"40,56,64,68,64",23.48,0,1,1,100
1022,"48,60,56,24,32",23.44,0,1,1,100
1023,"32,32,40,28,32",23.42333333,0,1,1,100
1025,"52,32,28,28,32",23.37833333,0,2,2,100
1026,"56,76,80,84,76",23.35833333,0,1,1,100
1028,"60,28,28,24,32",23.34,0,1,1,100
1029,"52,56,68,76,64",23.33166667,0,1,1,100
1030,"76,68,68,76,64",23.33,0,1,1,100
1033,"76,68,72,76,68",23.19,0,1,1,100
1034,"68,60,72,76,76",23.16833333,0,1,1,100
1036,"68,68,64,72,64",23.14333333,0,1,1,100
1038,"28,24,32,32,32",23.09833333,0,1,1,100
1041,"48,44,40,40,40",23.02666667,45,19,64,29
1042,"60,52,60,72,68",23.00333333,0,1,1,100
1043,"68,84,76,76,76",23.00166667,0,1,1,100
1044,"48,52,56,76,76",22.99833333,0,1,1,100
1045,"80,84,72,80,68",22.89666667,0,1,1,100
1046,"44,28,24,20,32",22.875,0,1,1,100
1047,"64,68,40,28,40",22.83,0,1,1,100
1049,"40,32,36,28,36",22.775,0,1,1,100
1050,"48,40,48,32,40",22.75666667,0,1,1,100
1051,"36,24,28,28,32",22.73,0,1,1,100
1052,"64,60,72,76,68",22.68833333,0,2,2,100
1056,"48,40,64,72,64",22.53166667,0,1,1,100
1057,"44,60,64,68,64",22.52333333,1,3,4,75
1059,"40,56,68,68,68",22.44666667,0,1,1,100
1062,"56,48,68,76,76",22.375,0,1,1,100
1064,"24,28,28,28,28",22.35166667,0,1,1,100
1066,"44,48,44,32,32",22.33333333,0,1,1,100
1067,"48,44,60,72,64",22.23,0,1,1,100
1068,"52,48,52,60,60",22.225,0,3,3,100
1069,"32,60,64,64,60",22.21333333,0,1,1,100
1070,"40,28,32,32,32",22.16833333,0,1,1,100
1071,"44,52,64,68,64",22.16333333,0,1,1,100
1072,"24,24,32,24,24",22.115,0,1,1,100
1073,"36,36,24,20,28",22.10833333,0,1,1,100
1074,"40,28,24,20,24",22.08833333,0,1,1,100
1076,"56,56,28,24,24",21.98333333,0,1,1,100
1077,"52,48,64,72,68",21.98,0,1,1,100
1078,"40,48,48,64,60",21.975,0,1,1,100
1081,"40,60,68,76,72",21.91,0,1,1,100
1082,"68,76,88,88,72",21.90833333,0,1,1,100
1083,"44,36,40,28,32",21.88333333,0,1,1,100
1084,"52,48,68,72,72",21.84333333,0,1,1,100
1086,"36,52,64,68,64",21.83166667,0,1,1,100
1088,"40,48,44,52,52",21.81666667,0,1,1,100
1089,"48,72,76,80,76",21.80666667,0,1,1,100
1092,"36,28,40,36,36",21.76,0,1,1,100
1094,"52,64,64,64,64",21.73,1,3,4,75
1095,"60,64,64,84,76",21.66833333,0,1,1,100
1096,"72,68,52,32,32",21.63,0,1,1,100
1099,"84,88,88,88,84",21.59666667,0,1,1,100
1100,"68,60,72,76,64",21.58666667,0,1,1,100
1102,"52,52,48,40,40",21.535,18,8,26,30
1104,"72,52,44,36,36",21.51,0,1,1,100
1105,"28,28,32,20,20",21.51,0,1,1,100
1106,"56,52,36,32,36",21.50333333,0,1,1,100
1107,"52,40,44,32,32",21.47,0,1,1,100
1108,"48,64,72,72,68",21.46333333,0,1,1,100
1110,"52,64,68,72,72",21.42,0,1,1,100
1111,"56,64,48,36,40",21.41166667,0,1,1,100
1113,"64,52,56,64,64",21.39333333,0,1,1,100
1115,"52,40,24,24,24",21.37833333,0,1,1,100
1116,"48,72,68,72,72",21.32,0,1,1,100
1118,"52,56,76,76,72",21.28,0,1,1,100
1119,"60,36,20,16,32",21.27666667,0,1,1,100
1122,"36,44,52,60,60",21.2,0,2,2,100
1123,"64,52,64,72,64",21.14,0,1,1,100
1124,"24,24,32,28,28",21.13333333,0,1,1,100
1125,"52,44,56,64,64",21.08166667,0,1,1,100
1126,"32,28,32,20,28",21.06166667,0,1,1,100
1127,"60,68,76,80,64",21.05,0,1,1,100
1130,"56,48,44,44,48",21.025,0,1,1,100
1134,"52,44,28,24,32",20.94333333,0,1,1,100
1135,"60,56,60,72,72",20.935,0,1,1,100
1136,"52,52,56,76,72",20.92333333,0,2,2,100
1137,"44,56,52,72,68",20.89333333,0,1,1,100
1139,"44,52,60,80,72",20.80166667,0,1,1,100
1140,"64,68,56,64,64",20.79833333,0,1,1,100
1141,"60,60,68,64,60",20.76833333,0,2,2,100
1143,"44,44,40,28,40",20.74666667,0,1,1,100
1144,"44,32,28,32,40",20.74,0,1,1,100
1145,"44,32,32,20,24",20.73166667,0,1,1,100
1146,"36,24,24,24,24",20.67666667,0,1,1,100
1148,"48,56,32,28,40",20.635,0,1,1,100
1150,"72,84,84,88,80",20.605,0,1,1,100
1151,"64,56,40,36,36",20.59833333,0,1,1,100
1153,"32,40,28,28,32",20.545,0,1,1,100
1154,"36,48,40,32,36",20.52333333,0,1,1,100
1155,"52,44,52,68,64",20.50666667,0,1,1,100
1156,"72,80,88,88,88",20.48571429,0,1,1,100
1158,"56,60,52,68,60",20.46166667,0,2,2,100
1159,"56,52,72,68,68",20.45333333,0,1,1,100
1161,"68,72,68,76,68",20.405,0,1,1,100
1162,"56,68,68,76,76",20.33,0,1,1,100
1163,"36,32,24,20,32",20.32166667,0,1,1,100
1164,"48,68,72,68,64",20.31333333,0,1,1,100
1165,"56,36,36,28,32",20.28333333,0,1,1,100
1166,"60,64,40,36,40",20.27833333,0,1,1,100
1169,"28,32,20,20,20",20.14666667,0,1,1,100
1170,"40,32,32,24,40",20.11,0,1,1,100
1171,"68,40,28,40,40",20.04666667,0,1,1,100
1172,"80,80,84,88,72",20.04333333,0,1,1,100
1173,"44,48,36,28,32",20.01666667,0,1,1,100
1174,"56,60,68,64,60",19.98833333,0,2,2,100
1175,"44,44,68,72,68",19.98833333,0,1,1,100
1178,"56,40,28,32,40",19.96833333,0,1,1,100
1179,"48,56,64,72,60",19.95833333,0,1,1,100
1180,"28,32,20,20,24",19.94,0,1,1,100
1181,"60,56,52,48,48",19.92666667,5,2,7,28
1182,"32,40,44,32,36",19.90833333,0,1,1,100
1183,"64,68,68,76,64",19.89166667,0,1,1,100
1185,"56,48,32,28,36",19.855,0,2,2,100
1186,"64,64,52,76,68",19.83666667,0,1,1,100
1190,"72,80,76,80,76",19.75833333,0,1,1,100
1192,"52,64,72,72,72",19.74166667,0,1,1,100
1194,"36,20,20,20,32",19.69833333,0,1,1,100
1196,"72,60,56,68,60",19.635,0,1,1,100
1198,"28,28,24,20,36",19.63,0,2,2,100
1199,"68,72,60,72,72",19.58333333,0,1,1,100
1200,"64,68,64,80,76",19.53166667,0,1,1,100
1203,"64,76,80,76,68",19.43,0,1,1,100
1204,"72,80,80,80,68",19.4,0,1,1,100
1205,"48,48,60,64,56",19.39666667,0,3,3,100
1207,"52,52,28,24,32",19.35666667,0,1,1,100
1209,"60,52,64,72,64",19.29833333,0,1,1,100
1210,"48,52,32,28,32",19.285,0,1,1,100
1215,"64,80,72,76,76",19.26,0,1,1,100
1216,"56,60,52,36,36",19.25166667,0,1,1,100
1217,"84,72,76,76,72",19.24666667,0,1,1,100
1218,"76,72,80,80,72",19.24,0,1,1,100
1219,"32,52,56,60,60",19.225,0,1,1,100
1220,"52,32,40,40,40",19.21666667,0,1,1,100
1221,"36,48,60,64,64",19.18666667,0,1,1,100
1223,"76,64,68,72,68",19.12166667,0,1,1,100
1224,"48,44,44,68,68",19.11833333,0,1,1,100
1225,"36,28,36,20,28",19.105,0,1,1,100
1227,"56,48,36,32,40",19.075,0,1,1,100
1228,"60,52,32,28,28",19.07166667,0,1,1,100
1229,"44,32,36,24,28",19.07,0,1,1,100
1230,"36,32,32,36,36",19.045,0,1,1,100
1232,"60,60,56,48,48",18.97833333,0,1,1,100
1233,"68,64,56,48,52",18.95333333,0,2,2,100
1234,"52,52,48,44,44",18.91833333,21,8,29,27
1235,"32,28,24,20,36",18.905,0,1,1,100
1236,"52,52,52,20,24",18.895,0,1,1,100
1238,"64,80,76,76,76",18.88,0,1,1,100
1239,"52,56,64,64,56",18.84166667,0,1,1,100
1241,"48,32,28,24,24",18.695,0,1,1,100
1242,"60,60,72,68,68",18.63,0,2,2,100
1243,"52,48,32,24,32",18.615,0,1,1,100
1244,"64,64,44,28,28",18.555,0,1,1,100
1245,"32,24,20,24,28",18.53833333,0,1,1,100
1246,"24,20,24,24,24",18.50666667,0,1,1,100
